id,t0d0,t0d1,t1d0,t1d1,t2d0,t2d1,t3d0,t3d1,t4d0,t4d1,t5d0,t5d1,t6d0,t6d1,t7d0,t7d1,t8d0,t8d1,t9d0,t9d1,t10d0,t10d1,t11d0,t11d1,t12d0,t12d1,t13d0,t13d1,t14d0,t14d1,t15d0,t15d1,t16d0,t16d1,t17d0,t17d1,t18d0,t18d1,t19d0,t19d1,t20d0,t20d1,t21d0,t21d1,t22d0,t22d1,t23d0,t23d1,t24d0,t24d1,t25d0,t25d1,t26d0,t26d1,t27d0,t27d1,t28d0,t28d1,t29d0,t29d1,t30d0,t30d1,t31d0,t31d1,t32d0,t32d1,t33d0,t33d1,t34d0,t34d1,t35d0,t35d1,t36d0,t36d1,t37d0,t37d1,t38d0,t38d1,t39d0,t39d1,t40d0,t40d1,t41d0,t41d1,t42d0,t42d1,t43d0,t43d1,t44d0,t44d1,t45d0,t45d1,t46d0,t46d1,t47d0,t47d1,t48d0,t48d1,t49d0,t49d1,t50d0,t50d1,t51d0,t51d1,t52d0,t52d1,t53d0,t53d1,t54d0,t54d1,t55d0,t55d1,t56d0,t56d1,t57d0,t57d1,t58d0,t58d1,t59d0,t59d1,t60d0,t60d1,t61d0,t61d1,t62d0,t62d1,t63d0,t63d1,t64d0,t64d1,t65d0,t65d1,t66d0,t66d1,t67d0,t67d1,t68d0,t68d1,t69d0,t69d1,t70d0,t70d1,t71d0,t71d1,t72d0,t72d1,t73d0,t73d1,t74d0,t74d1,t75d0,t75d1,t76d0,t76d1,t77d0,t77d1,t78d0,t78d1,t79d0,t79d1,t80d0,t80d1,t81d0,t81d1,t82d0,t82d1,t83d0,t83d1,t84d0,t84d1,t85d0,t85d1,t86d0,t86d1,t87d0,t87d1,t88d0,t88d1,t89d0,t89d1,t90d0,t90d1,t91d0,t91d1,t92d0,t92d1,t93d0,t93d1,t94d0,t94d1,t95d0,t95d1,t96d0,t96d1,t97d0,t97d1
radix-4,-4.3178477,2.2351232,-1.952964,2.538983,-1.7661157,-1.3037487,-3.8766356,0.96970206,0.4083388,4.784878,1.1249093,4.8221674,-0.069050305,7.600724,-3.1981692,7.2210393,-0.7166161,10.603531,-2.0628154,7.6214466,-1.6817634,17.139034,0.32967305,23.347496,2.9387553,23.110838,-2.1153362,24.40127,-0.58692753,28.379889,0.8574389,24.790049,4.322815,32.344368,-0.62371254,30.555912,-1.8623122,29.231157,-3.326153,27.598732,-8.981655,21.498852,-14.898744,14.900129,-20.141487,17.937935,-22.144455,13.772883,-23.525215,17.72998,-29.44261,13.631139,-33.696106,13.822523,-35.562656,16.426716,-30.292463,17.813047,-23.603088,15.613955,-16.633135,22.562496,-18.412693,26.064646,-19.991026,27.687984,-17.382524,29.89593,-15.616198,29.46554,-17.150946,33.571503,-17.593853,30.092043,-17.662453,25.945824,-18.09606,25.741995,-18.854137,32.529896,-15.681924,30.2374,-13.688848,29.778465,-12.349877,29.083672,-9.275916,31.757599,-5.7378316,32.871094,-4.0377812,33.083366,0.9369735,32.821465,-4.429828,31.057652,-6.859765,27.878088,-7.752619,23.126501,-10.378159,23.797983,-15.023567,23.671045,-17.78652,29.694418,-20.704006,27.879385,-26.295603,30.394373,-25.361425,31.081696,-22.987377,30.724869,-16.53879,32.2388,-19.007095,27.432291,-20.257998,19.039087,-23.779707,18.056408,-17.475365,21.375753,-18.966015,19.912836,-15.77505,22.603289,-11.513063,19.65684,-14.883128,20.031929,-15.278345,16.787033,-19.28279,19.17756,-15.48173,18.907295,-16.038092,20.20013,-17.187727,18.213093,-16.234837,17.142792,-17.436193,18.232555,-16.596352,13.600089,-10.648277,18.8245,-11.250644,18.29254,-13.7936535,10.259037,-13.795187,7.603026,-11.898969,8.549039,-14.329852,12.306316,-13.628121,11.015078,-9.775418,9.734587,-7.9339204,7.8772492,-10.724207,3.798468,-16.195866,-0.23649386,-20.056751,5.6794167,-19.440054,5.205116,-15.567298,3.2988493,-17.54193,5.5690284,-16.038937,15.560279,-20.077032,16.6213,-26.420107,10.775613,-30.607752,9.866758,-32.95855,-0.44035417,-35.36084,-1.843741,-38.34685,-10.879798,-34.30429,-18.044506,-40.58463,-33.078632
radix-5,-5.1580677,3.1566885,-4.0722575,1.8035538,-1.4305178,-1.9551855,-2.2825112,1.1425496,-0.7161688,2.0840886,3.8726878,3.9200242,-0.766898,7.065868,-2.0110173,9.161508,0.24987113,12.299632,-0.5890559,17.210457,-3.3879085,18.940006,-0.041719288,24.623543,6.6499324,22.86625,7.705191,22.417202,4.837583,26.015373,2.4145174,31.795107,0.643672,35.84048,-1.4869444,27.528833,-2.7662327,28.072361,-7.1823974,22.810926,-8.274717,16.814995,-13.989323,15.893719,-21.956106,17.370108,-24.954031,14.992621,-25.269117,16.511839,-29.131014,12.294724,-36.057594,14.0377245,-34.033905,15.587639,-29.519688,15.107292,-23.01164,17.620235,-15.698924,21.272076,-19.453136,25.321028,-19.938093,28.445469,-18.958025,28.16322,-15.468325,27.79038,-17.505999,32.07576,-16.908953,29.00928,-18.494997,25.360596,-19.323265,25.706614,-15.485584,30.430363,-13.444061,30.842384,-11.588202,30.176369,-12.6814995,30.902868,-6.476265,34.698776,-4.6659894,35.34667,-4.0467367,29.97144,0.4601058,29.01979,-5.8485456,30.328451,-6.1663275,29.515434,-6.898198,22.549067,-10.40715,25.017391,-14.22354,23.262358,-18.205832,28.765709,-19.795847,27.304026,-24.943224,29.550152,-25.847683,30.71343,-23.830975,30.345999,-17.737312,31.128149,-18.853384,28.697863,-15.341616,21.847412,-25.18879,17.397144,-16.571814,20.406532,-17.619432,20.347414,-15.8781595,23.939537,-12.606418,20.209463,-13.863544,19.224192,-14.113152,17.599197,-18.985397,18.22721,-13.794704,19.28324,-15.043328,19.473005,-15.941966,18.345224,-18.069412,17.999273,-19.387718,19.29682,-15.705556,15.340101,-12.140453,18.112026,-12.518146,17.413816,-14.588797,10.18409,-14.276159,7.0243735,-9.8723135,8.0588665,-14.655539,9.632016,-13.267452,14.18557,-8.618999,9.525145,-8.319733,7.67699,-10.310986,5.3051467,-14.564612,0.029179659,-19.681595,4.331484,-18.726149,5.6109915,-15.398172,2.2928095,-17.392204,5.031362,-15.565804,14.681303,-20.061451,17.618177,-26.816324,10.38807,-30.558743,10.202221,-33.536274,0.042117547,-35.56242,-2.0665479,-38.038483,-10.350075,-34.400604,-18.10719,-40.45524,-33.267014
radix-6,-4.9320416,0.9699309,-2.1967347,4.1658254,-2.517066,0.043091983,-4.744062,0.33739385,-0.53332543,4.6453238,0.41005456,3.3794088,0.56895906,7.356157,-2.4988549,6.964531,-1.1367147,12.200448,-2.3350408,16.037956,-3.8455098,18.84321,-1.2045026,24.001358,4.9221067,22.467712,5.6555,23.446821,6.706716,26.63942,1.3432336,28.26156,-1.0026578,34.43963,-0.94960517,29.080753,-2.2593064,27.871666,-7.1717806,23.521917,-7.3377666,20.071169,-17.946564,17.40954,-20.726875,17.060236,-22.309982,12.784324,-23.501139,14.691655,-30.143984,12.752939,-36.23273,14.751025,-34.5794,15.03653,-29.461164,16.163782,-23.750103,18.037058,-18.563215,20.677475,-16.750116,26.03414,-19.902456,25.335773,-19.525862,29.291328,-17.379513,28.080929,-15.885893,31.065102,-19.871769,29.046822,-17.443232,26.801271,-17.14537,27.465422,-19.343735,31.546526,-17.271595,29.083502,-12.536686,30.346836,-11.439936,28.996294,-9.884107,32.46994,-6.6012607,33.451454,-3.7249131,32.5852,0.5057889,32.43419,-4.2806187,30.588526,-6.683322,27.568487,-8.248091,22.835646,-10.410201,24.078056,-15.683422,23.571762,-18.005318,29.508778,-21.134449,28.230604,-26.487156,30.601772,-25.028078,31.101332,-22.687162,30.846708,-16.548697,31.763674,-18.97777,27.349695,-20.368847,19.094744,-23.905157,17.021635,-16.134674,19.568779,-16.541082,19.619242,-15.163465,25.102192,-11.525328,21.212097,-13.430434,20.01517,-14.9628935,16.128801,-19.245522,19.087444,-15.447787,19.178814,-16.112083,19.740925,-17.319977,19.050562,-19.171734,17.812376,-19.656036,17.525122,-15.83627,14.773964,-11.689756,16.520483,-11.442814,19.23484,-14.244126,10.600314,-15.520449,6.126964,-12.115865,9.270174,-15.721588,11.953994,-14.1670475,10.698319,-9.48626,10.160536,-7.812152,8.233059,-10.812797,4.2306194,-16.029867,-0.3399458,-20.302486,5.787578,-19.086016,5.4449925,-15.460407,2.87677,-17.238033,5.161186,-15.505774,15.136979,-19.978807,17.029383,-26.402348,10.734248,-30.484129,10.065808,-33.35467,-0.43827078,-35.753475,-1.8176363,-38.442867,-10.66642,-34.706425,-18.157711,-40.54411,-32.931595
radix-7,-2.4537938,1.1289059,-4.248132,1.1685541,-2.1312628,-0.34193906,-4.0705724,1.5491138,0.79766905,4.305047,1.229119,2.6497571,0.599336,6.5805106,-3.1538253,6.4020157,-1.5462871,11.134464,-2.4049397,17.662725,-2.5332303,18.201769,-1.0817182,25.358099,4.574915,24.806374,4.4433684,24.275488,2.8856804,27.686275,0.27766937,28.088799,-0.18774942,34.96576,-0.38260338,28.842415,-2.6423244,27.611876,-7.7986245,23.837463,-6.790195,19.480124,-16.124367,17.726439,-21.401018,16.4974,-24.903725,14.8483305,-25.56593,16.72287,-29.39627,12.696523,-36.355457,13.857772,-33.6758,15.408549,-29.951122,15.079513,-24.259867,18.481623,-15.80457,21.578854,-19.299454,25.771494,-19.907675,28.357576,-18.97237,29.865026,-16.1472,27.781006,-16.689232,32.25748,-18.511929,28.787645,-18.648085,26.163013,-19.867878,24.4204,-18.925879,32.10638,-16.990763,29.507305,-12.381769,30.105034,-11.618468,28.883102,-9.529722,32.00207,-5.716658,32.955173,-3.876787,32.876106,0.8611721,32.889774,-4.5634933,30.810545,-6.5824585,27.74622,-7.61811,22.971039,-10.515045,24.610046,-14.584502,23.353579,-18.224625,28.986015,-20.284456,27.667143,-25.948668,30.356354,-25.687962,30.869175,-23.621962,30.39823,-17.52825,31.041948,-18.861515,28.903257,-15.496165,21.462116,-23.084225,18.248423,-16.379349,23.134367,-19.506092,19.767197,-15.98297,22.351152,-11.288715,19.577932,-14.580036,19.858932,-15.14015,16.820656,-19.129139,19.070726,-15.381297,18.717953,-15.976777,20.104244,-17.165735,18.39111,-18.929611,17.592955,-17.39783,19.236143,-15.1138525,13.004705,-10.379514,17.518147,-9.757911,18.190178,-13.7447,10.923223,-14.208526,6.793128,-12.049185,9.852759,-15.511158,9.682837,-13.190908,12.8725395,-10.909599,12.378315,-12.259681,16.719917,-10.819502,5.337516,-13.075282,1.2302458,-20.928053,5.2262707,-18.722462,7.0660224,-15.781379,2.3811605,-18.637877,5.580633,-15.90154,14.88962,-19.83933,17.183046,-27.054205,10.336053,-31.054176,9.854376,-33.099655,-0.7453002,-35.319847,-1.2537587,-38.50566,-10.326416,-34.97826,-17.889713,-40.552273,-33.41592
radix-8,-3.6179276,4.0531244,-3.0562813,3.32447,-0.57931185,-0.43454868,-1.7129757,-0.3451247,-0.20600882,1.8068644,1.1823822,3.7564483,1.3602085,5.8708405,-2.4741957,6.079298,0.9134933,13.263081,-0.26649198,17.963572,-3.6369839,17.937338,-4.034758,22.613628,4.3347044,23.131569,6.303335,25.271568,5.5521574,26.414814,1.9876349,28.98378,-0.79725903,34.77346,-1.4247096,29.32734,-2.4150822,27.91178,-6.7960715,23.219923,-9.532039,21.436226,-14.336423,15.312976,-20.433092,17.134403,-22.110918,12.739316,-21.335495,12.64346,-28.771427,11.259105,-33.729527,13.795691,-35.854336,16.363487,-30.271353,17.886803,-23.829582,15.733806,-16.751896,22.446327,-18.164904,25.934612,-19.8201,27.65472,-17.534628,29.812168,-15.59931,29.243086,-17.204403,33.21981,-17.561205,30.662798,-17.744505,25.526787,-19.005836,23.936403,-18.21258,31.921267,-15.309392,30.83743,-13.16344,29.56803,-12.2962055,30.04041,-5.946411,32.694702,-5.875612,34.074303,-3.5965295,33.11061,0.6148354,32.146873,-4.851836,30.790415,-6.5502853,27.276514,-8.319001,23.001184,-10.047357,24.055899,-15.348622,24.125118,-18.14816,29.881805,-20.563005,29.001976,-26.46097,29.934801,-25.05533,30.7279,-23.1644,30.911787,-16.413795,32.089417,-19.018465,28.068508,-20.663668,18.87211,-23.965729,18.013195,-17.133148,20.84899,-17.722837,20.431667,-15.729506,23.735971,-12.753053,20.042084,-13.987217,18.931227,-14.489242,17.188532,-18.715614,18.209507,-13.943414,19.581804,-15.322248,19.496572,-16.088465,18.358881,-17.576195,18.224504,-19.212688,19.118967,-14.170914,14.656748,-12.172035,17.467398,-11.60462,17.828526,-15.324438,11.976264,-14.119827,5.353835,-10.76225,8.586061,-14.874345,11.052069,-12.10442,8.064979,-7.94456,8.009991,-6.0151606,6.8549643,-10.482055,5.0724034,-14.382464,-0.023233712,-19.479275,4.627173,-18.332869,6.3955016,-14.998647,2.0938377,-18.917313,4.770111,-15.855753,14.975681,-19.744764,17.679882,-26.904703,10.392414,-31.008865,10.016537,-33.23948,-0.7113736,-34.993416,-1.4835337,-38.1942,-10.558035,-34.84494,-18.098022,-40.185123,-33.157505
radix-9,-3.607209,1.5194771,-3.7171319,4.5907555,-2.2238982,1.1226306,-4.9434114,-0.028737772,-0.9816329,4.3915277,0.14340779,3.5755913,3.0789866,7.782194,-0.36489445,8.461148,-0.6520157,14.910933,-2.597726,16.29685,-4.1856914,18.43824,-0.8931001,24.167307,5.262424,22.95301,5.816168,24.480907,6.5585194,26.701378,1.6975157,29.451498,-1.3110864,37.782337,-2.9188213,26.79629,-2.3831475,26.602558,-8.257858,22.119501,-7.5751753,19.081715,-15.604709,17.229544,-20.689615,17.909237,-21.80864,13.609043,-23.781696,16.606527,-28.905554,12.796593,-36.987514,14.233964,-34.52771,14.906322,-29.467459,17.075579,-23.482246,18.100582,-18.126959,20.986511,-18.690496,25.835382,-20.039974,27.59495,-18.983624,29.213154,-15.360986,28.851604,-17.251322,32.99782,-17.633448,30.618805,-17.583202,25.727953,-19.372364,23.79557,-18.236813,31.746916,-15.247711,31.36099,-12.770213,29.844402,-12.073571,30.4455,-6.3664446,32.577805,-6.2295785,34.361103,-3.346058,32.517647,0.32014343,31.748554,-5.0932364,30.343168,-6.491834,26.932226,-7.0874467,22.53232,-10.418711,24.733553,-15.377204,24.565178,-18.439672,30.07557,-20.532993,29.091825,-25.186768,29.306404,-25.085022,29.887983,-21.80519,31.123491,-17.052547,31.102615,-19.00443,28.506655,-15.299073,21.997135,-25.29003,17.426622,-16.564558,20.259684,-17.601473,19.90155,-15.31554,24.454382,-12.373294,20.431032,-13.834739,19.26923,-14.045187,17.980886,-19.498062,18.3199,-13.935006,18.95346,-14.926257,19.645563,-16.23041,18.739082,-18.566643,18.180872,-19.003967,21.795176,-16.114857,15.301408,-12.430918,19.039406,-12.578224,17.596302,-14.373064,11.679513,-13.823643,6.517255,-11.02845,6.6000037,-15.520291,10.881096,-13.486873,9.547843,-8.627138,8.626679,-8.631711,7.9956007,-10.504868,5.2025666,-14.654862,0.15750438,-19.59338,4.0006437,-18.420977,5.88805,-15.292733,2.3735218,-18.509502,4.731974,-15.568447,15.180595,-20.37244,17.381851,-26.823893,10.643544,-30.739971,10.098745,-33.39913,-0.8017848,-35.181828,-1.7615137,-38.284386,-10.40042,-34.716545,-17.823627,-40.669426,-33.23552
selection-0,-3.192188,3.0931895,-1.5233783,2.28957,0.653986,-1.8750019,-2.4577014,-1.1038911,-0.28002697,2.3207521,3.0001636,3.9926362,1.9582876,8.546728,-1.4797556,8.482057,-0.8688787,13.180958,-2.8874996,19.22224,-2.0618691,20.888224,1.5929459,24.000654,6.3452315,23.799253,7.5321903,23.899242,5.0700407,28.726152,0.8043869,29.982182,-1.2228094,35.713795,-1.0441407,26.786549,-2.2153964,24.726833,-10.12613,21.528214,-6.2372866,18.220915,-17.53163,16.055988,-22.990177,18.375563,-22.94528,14.61435,-26.308567,17.639929,-30.90015,13.083936,-35.25379,14.500889,-34.33359,14.422424,-29.077478,15.581424,-23.0757,16.7513,-17.110224,20.323668,-18.090479,24.579939,-21.548626,26.822332,-17.515526,27.903748,-17.57609,29.991474,-16.651585,34.504375,-18.526733,31.48162,-16.823315,25.299398,-18.656845,29.041122,-19.559711,29.952705,-15.917415,28.536062,-13.951505,30.564299,-13.058949,28.101156,-9.562704,34.123814,-3.9323623,33.247143,-6.624023,31.506542,-1.7682972,33.826786,-2.0805192,28.520493,-5.3943067,23.642708,-7.2147646,19.323145,-13.520229,26.361364,-19.078453,24.962889,-20.81758,28.06081,-22.845003,27.787104,-28.671314,30.306046,-23.688532,29.01835,-20.711475,30.414532,-15.5310755,29.858747,-19.974619,25.290266,-22.457977,19.17576,-22.132479,20.38673,-17.13544,25.380442,-21.085312,21.476357,-16.750252,17.92973,-17.506262,19.43651,-16.886057,21.867525,-13.84702,21.582254,-12.461755,25.816422,-10.840793,21.323624,-12.230068,10.944186,-12.176392,12.072788,-15.380659,19.241497,-19.34355,17.678577,-15.516867,14.707508,-11.120955,17.623177,-10.612703,16.763369,-14.552023,10.4289,-15.203228,5.8058395,-11.565602,8.826054,-14.416392,10.759858,-14.06305,8.567623,-9.388537,8.306336,-7.2243614,7.7792025,-11.682894,4.488984,-16.585733,1.4047451,-21.372957,5.753319,-19.53517,7.1221404,-15.146925,4.63282,-18.52757,6.7058406,-17.191553,17.815998,-19.026964,15.121156,-28.013315,7.7215667,-32.116657,5.5404434,-38.224857,-1.3122073,-38.904194,-8.58317,-41.151546,-18.286171,-33.97255,-36.36087,-33.934544,-31.390263
selection-1,-3.8379402,0.13239537,-2.673231,4.308374,-2.6653752,-0.51768386,-4.3573537,0.6473488,-0.5730372,4.2211313,0.67853904,2.9127018,2.354218,7.0754013,-1.9610308,6.6425147,-1.452821,12.7471285,-2.9528651,17.169823,-1.760185,20.898676,-0.25915265,25.878735,7.071921,23.597055,5.8983874,23.946983,4.0827265,27.369493,0.9906153,30.211596,-0.8363545,37.357258,-2.3007867,27.366455,-3.2408621,25.700134,-9.2348795,22.269352,-5.815133,17.594484,-16.407772,16.872458,-22.379314,17.96742,-23.583977,14.986768,-26.077114,17.423155,-31.988794,12.725012,-36.559433,15.386997,-35.318325,14.917968,-30.16152,16.450907,-24.091022,16.352654,-16.84562,21.990637,-17.678656,25.775496,-20.522467,26.750566,-17.610815,29.13828,-16.45513,29.304415,-17.033617,34.15387,-18.344631,30.945112,-16.674114,24.653675,-19.446417,28.44864,-18.754623,29.908642,-15.432131,28.7149,-13.741468,31.61689,-13.878661,27.766342,-8.764802,35.02009,-3.9497354,33.93184,-5.5408006,31.330263,-1.3013576,32.886227,-2.6738913,27.73492,-5.883197,24.655985,-7.0123124,20.407206,-12.856749,27.12738,-17.944347,25.072592,-19.94819,28.222677,-23.337267,27.06114,-28.295849,30.734194,-23.419258,28.6811,-20.775955,30.603014,-16.107742,29.97994,-20.32333,25.370087,-22.698494,19.484135,-21.822216,20.145916,-16.883797,25.15619,-20.194105,21.942081,-16.70179,17.769285,-16.92118,19.912706,-16.480791,20.849308,-13.790359,21.832659,-12.61843,25.582249,-10.165871,21.150345,-12.567579,10.980124,-12.397063,11.74552,-16.103424,19.161417,-19.035057,18.539753,-14.541359,14.959164,-10.654532,17.03179,-11.112823,17.478256,-14.790262,11.402178,-14.189139,6.0897784,-11.324844,8.313161,-15.013296,11.250468,-14.47295,9.00562,-10.425595,8.141905,-6.405637,7.8407917,-11.774304,4.770678,-15.970969,1.8153088,-21.554956,4.477457,-20.37191,6.568527,-16.230703,3.9152493,-18.254692,5.46084,-17.564651,16.989948,-18.668116,15.276877,-27.559973,7.451024,-32.70252,5.049588,-37.351234,-0.7043643,-38.367584,-7.7886863,-40.63951,-18.42963,-34.057896,-37.112816,-34.695892,-30.645845
selection-2,-2.6347537,0.311934,-1.4887311,3.4243984,-2.705723,-0.40608612,-4.3791986,-0.117503904,-0.2404355,4.322099,0.9061673,3.5422406,0.7742402,6.398087,-2.6133852,6.299277,-0.64550406,11.622094,-1.2154227,16.885836,-3.4547286,21.02169,0.8375446,24.290672,6.20536,23.69451,5.6624665,22.389894,5.2597704,27.945286,2.2577055,30.058437,-0.83329403,35.899937,-0.72907007,26.454462,-2.9595654,24.243954,-9.837501,21.408798,-5.6091576,18.103424,-17.43193,16.943289,-22.755758,18.957977,-21.972946,14.60842,-26.18626,18.7077,-30.346952,13.494876,-34.683628,13.362703,-34.17449,13.696611,-28.899183,15.284909,-22.756062,16.085783,-16.380928,20.876106,-17.611101,24.352013,-20.831268,27.540567,-17.797722,28.240788,-17.199606,29.674551,-17.728865,34.495823,-18.840572,31.971434,-16.222898,24.632105,-18.360329,28.931707,-20.258118,29.906088,-15.846748,28.095041,-14.238073,31.87161,-13.168688,27.43435,-10.470095,34.922314,-3.3401823,33.066303,-6.531928,31.543938,-0.8305592,32.859535,-1.831958,27.851307,-5.942643,24.573523,-7.526299,20.5638,-12.665781,26.694075,-18.04201,25.019201,-20.074795,28.502674,-23.564451,27.978273,-28.48676,31.094976,-24.86501,28.65502,-21.104874,30.354227,-16.211922,29.294117,-20.727758,25.628305,-23.30476,19.47295,-22.456228,20.722712,-17.633652,24.749037,-20.801664,22.256021,-17.046982,17.44743,-17.167473,19.86381,-16.67254,20.887989,-14.074379,22.127298,-12.899545,26.040049,-10.035882,21.299665,-12.333203,10.709854,-12.573989,11.844865,-15.728103,19.139626,-19.65882,18.170084,-14.471826,14.83432,-10.907036,16.727402,-11.167625,16.653555,-15.384316,11.153466,-15.060226,6.235786,-11.602025,7.9637556,-13.551574,11.174312,-12.81749,8.910833,-10.418729,8.054543,-6.9123554,6.2859936,-12.437897,5.2605014,-16.63539,1.3538953,-21.33071,5.3297663,-19.964802,6.6285467,-15.825539,4.1077123,-19.226818,5.673843,-16.98964,16.11612,-19.792828,15.443493,-27.15416,8.291653,-31.584358,6.25464,-37.798164,-0.32345706,-39.046894,-9.400252,-40.674805,-17.439528,-34.329067,-37.130623,-34.3835,-30.126902
selection-3,-2.8728292,0.6365322,-4.7474623,1.6921929,-2.55388,-0.685287,-4.209492,0.32556686,-0.5114066,4.0299835,1.0024867,3.025433,1.2894351,7.12769,-2.686755,6.868991,-0.9094022,11.841349,-2.0380905,17.254871,-1.515256,20.403593,-0.07688916,25.50268,6.948128,23.43731,5.700301,24.065914,5.3568425,27.319857,1.0488448,29.514793,-1.1238104,36.712357,-1.964799,27.760597,-3.150793,25.281538,-8.940893,22.125156,-5.6400857,17.380733,-16.99211,16.72052,-22.4258,17.190487,-23.594213,14.742849,-25.254122,17.269144,-31.707792,12.156952,-36.272827,15.310772,-35.056587,15.426164,-29.93709,16.090378,-24.052444,17.03425,-17.580296,21.584764,-17.48348,25.381922,-20.167374,26.410185,-18.023193,29.661133,-16.631697,28.865309,-16.059446,33.879642,-18.748688,30.59029,-17.157217,24.464804,-19.727293,28.001638,-18.42483,30.15009,-15.357443,28.829973,-14.059754,31.40255,-13.912671,27.932814,-9.013301,35.158493,-4.0810633,33.83441,-5.9160795,31.101383,-1.5104929,33.55496,-2.06699,27.795254,-5.360685,24.131279,-7.759499,19.630136,-13.201283,26.690754,-18.422943,25.656677,-20.183102,28.394358,-22.792294,28.195318,-28.503084,30.499214,-24.661364,28.770887,-20.09203,30.488739,-15.7907095,29.046999,-20.914291,25.239534,-22.15414,19.709827,-21.955633,20.379145,-17.492865,25.53024,-20.95418,21.829824,-17.314596,17.559406,-17.587515,19.189796,-16.40728,21.375353,-14.1446085,21.897232,-12.403814,26.177023,-10.351881,22.161316,-12.320742,11.356237,-12.511098,12.1873665,-15.914556,18.926512,-19.206116,18.152876,-15.25419,15.0046835,-11.136961,16.380709,-11.330058,16.110222,-15.171424,10.003954,-15.436128,6.4844923,-11.257134,8.15148,-13.917329,11.251078,-13.1390915,8.842361,-10.476715,8.4532795,-6.979663,6.982019,-12.109235,4.4522405,-16.478386,1.4694577,-21.346945,5.9640775,-19.871914,6.980422,-16.30455,4.4071345,-18.435255,5.714516,-17.392847,17.063667,-19.241714,14.371191,-27.937025,7.5611277,-32.386364,5.26997,-37.276154,-1.1101071,-39.060318,-8.886082,-40.466007,-17.593353,-34.655407,-37.110462,-33.850697,-30.001198
selection-4,-3.51158,3.4851363,-2.943687,2.2471335,-0.004982994,-1.6435733,-3.7306268,-0.18823384,0.31664726,3.9884982,2.178963,2.6791732,0.6540297,6.1118155,-3.1321073,7.925432,-0.14393555,12.034735,-0.68421054,17.01042,-3.312776,21.411982,1.2552214,24.480026,6.6092296,23.846073,7.446124,23.550747,4.774423,28.426126,0.99718106,31.620436,-0.4601875,35.94335,-0.76046664,26.369905,-2.7360504,24.493692,-9.479004,21.627321,-6.160031,18.088152,-17.630554,16.420834,-22.762197,18.07832,-23.11146,14.254299,-25.89467,17.645277,-30.735304,12.783909,-35.71582,14.673431,-35.01045,14.810572,-29.172148,16.185205,-23.405668,17.062922,-17.12016,20.379547,-17.958563,25.096476,-20.783087,26.22811,-17.334398,28.72059,-17.464983,28.990608,-16.452663,33.871918,-19.18494,30.763693,-17.048414,24.990309,-19.44966,27.746632,-18.988838,30.300587,-15.474814,29.074896,-13.469126,30.864737,-13.092817,28.454945,-8.995963,34.539024,-4.608952,33.20973,-6.2262506,31.718126,-1.8578984,33.40223,-2.2835383,28.73263,-5.1090746,24.024492,-7.6332936,19.5267,-13.648875,26.480515,-19.05121,25.222773,-20.875689,28.21097,-23.359144,28.305359,-28.834702,30.464182,-23.916012,28.882587,-20.64177,30.874693,-15.73838,29.797039,-19.859398,25.77195,-22.155148,19.194435,-22.300854,19.524271,-16.784723,24.930445,-20.456463,21.022758,-17.165861,17.021624,-17.424126,20.082205,-16.667706,20.545712,-14.794711,21.790178,-13.155864,25.65445,-9.862601,21.231443,-12.778147,11.752596,-12.77688,12.61576,-15.861061,19.562132,-18.85965,17.703377,-14.650613,15.727727,-10.348187,16.838886,-10.831426,16.989084,-15.432529,11.014815,-14.739247,6.1303244,-11.303898,8.52225,-13.849386,10.915019,-13.716909,8.71728,-9.750758,8.236017,-7.5106015,6.667861,-11.851558,5.622278,-15.195491,1.0679581,-21.729738,5.011954,-19.279644,6.148271,-14.96199,3.78288,-18.176737,6.133452,-16.55967,16.67498,-19.128725,14.808907,-27.04802,7.3570123,-32.180447,5.950543,-38.40648,-1.3245243,-38.210876,-8.150616,-40.88196,-17.62664,-35.16229,-37.325874,-34.69268,-30.908106
